prob_digit_0,prob_digit_1,prob_digit_2,prob_digit_3,prob_digit_4,prob_digit_5,prob_digit_6,prob_digit_7,prob_digit_8,prob_digit_9,pred,label
1.6048472e-18,1.9863398e-13,2.1099941e-11,3.8017582e-13,8.0262026e-20,1.7116195e-10,1.3827402e-28,1.0,2.3112371e-13,3.9802175e-22,7,7
2.1980334e-08,1.8311368e-18,1.0561514e-20,1.3873492e-18,9.087818e-17,1.7110253e-10,1.0,2.088116e-17,2.0092224e-12,3.0059023e-16,6,6
0.0,7.3825836e-13,1.0,1.6087952e-25,1.6722479e-28,2.6847714e-28,1.8493733e-27,1.6100962e-18,1.3937099e-32,6.2747977e-28,2,2
7.20401e-19,5.687161e-14,1.4773406e-11,1.8732466e-17,1.954869e-21,3.856754e-13,7.771966e-35,1.0,1.25270176e-17,1.4187573e-22,7,7
3.0538538e-07,0.99996233,9.388023e-13,8.8865755e-12,3.3506072e-05,3.177379e-10,3.6959652e-06,1.2559079e-10,1.3191617e-07,5.4452403e-09,1,1
2.992144e-13,1.0,4.8765988e-11,2.1212034e-15,1.1773339e-10,2.4602077e-11,5.290444e-13,4.0013135e-09,5.747312e-10,2.4379135e-10,1,1
0.00019345341,1.11348626e-07,0.94840884,1.2942685e-07,4.3343507e-10,0.0044720457,4.013749e-08,0.046925377,1.7357083e-08,3.7147516e-09,2,2
6.374464e-20,4.0810974e-12,1.7185152e-10,5.663849e-16,1.8770277e-20,8.632514e-13,1.4149154e-28,1.0,3.835072e-16,6.971417e-22,7,7
7.868208e-12,6.835318e-07,1.0844354e-07,3.5347142e-07,0.99993396,2.2779255e-05,3.456147e-07,5.952093e-07,1.4249413e-11,4.1101164e-05,4,4
7.721685e-12,1.7996891e-19,1.01164513e-22,1.4681297e-19,3.4191653e-12,3.5891694e-13,1.0,1.0104487e-16,2.6798852e-17,1.6372617e-18,6,6
2.422509e-15,2.419345e-12,1.0,3.724775e-11,1.0040541e-18,6.7780364e-25,1.0748444e-19,3.3803537e-13,6.293168e-14,1.400676e-17,2,2
5.870945e-12,1.2464551e-06,2.465941e-10,4.0749062e-05,0.00017910892,4.164232e-06,2.758046e-12,1.1997158e-05,0.008620774,0.9911419,9,9
6.6725144e-19,1.1293587e-09,1.7114832e-09,2.282925e-13,1.5715201e-19,3.3578536e-11,7.3132136e-27,1.0,1.7642441e-15,1.0124005e-17,7,7
1.0,2.0303791e-28,3.6929421e-22,3.7148686e-38,8.868379e-36,1.9899385e-28,8.510132e-24,2.517178e-21,8.248119e-23,7.388534e-19,0,0
7.224284e-13,1.6569382e-05,2.6195484e-09,1.199604e-07,0.008571136,5.8066143e-09,3.9919833e-08,0.0005669415,0.9901814,0.0006636807,8,4
1.0,4.570695e-29,1.1141636e-24,0.0,4.468134e-23,2.092662e-24,1.8668676e-11,2.6703207e-19,1.9372085e-21,6.5688598e-21,0,0
1.3363834e-29,4.413976e-22,2.1575775e-22,1.0,1.5058642e-22,1.485517e-16,5.103661e-32,4.2324654e-20,1.4768776e-16,4.53326e-13,3,3
2.816458e-09,0.00031192647,8.921822e-05,0.00057326857,7.173189e-08,1.0889759e-06,5.644534e-09,3.817974e-06,0.99902046,9.470236e-08,8,8
3.7507216e-24,1.0,1.1626518e-15,1.8922707e-26,1.4748494e-18,6.3316184e-12,3.8492976e-19,1.3354087e-16,1.4637294e-18,1.8050787e-20,1,1
1.0,1.2758866e-29,2.0152534e-22,4.4112127e-38,4.936304e-26,2.828288e-25,6.532524e-14,1.377343e-22,5.2315528e-24,8.1116756e-21,0,0
8.5823436e-24,6.482865e-13,4.5165857e-13,7.467545e-12,1.412636e-18,1.5657318e-14,1.6910423e-37,1.0,9.355817e-11,3.842376e-25,7,7
3.124559e-16,1.4070578e-12,9.817821e-14,1.0020707e-13,1.399132e-18,1.787937e-11,1.326773e-29,1.0,5.4608173e-13,7.6357717e-16,7,7
9.511878e-21,1.0,3.2724708e-18,6.421093e-23,1.29394176e-17,2.2687254e-14,1.1510372e-22,6.4579137e-16,1.5038716e-15,9.923739e-22,1,1
2.1454502e-19,0.0,4.1086586e-24,2.773218e-22,6.544325e-28,9.751467e-27,1.0,5.298895e-25,8.729276e-24,1.773764e-32,6,6
1.699454e-24,1.19608625e-14,1.3249589e-19,8.979872e-09,1.3684949e-18,1.0,8.417906e-12,1.0241281e-23,1.0900346e-13,5.0626053e-08,5,5
1.0,2.1571532e-26,1.9893415e-18,2.54979e-25,1.7197888e-31,1.3425495e-16,4.6341185e-25,2.5988055e-14,1.7530838e-19,1.95951e-09,0,0
3.7691716e-29,2.467277e-21,1.0,7.769845e-24,9.281218e-23,2.1673965e-27,5.81148e-28,4.139265e-20,4.381173e-25,1.4088098e-18,2,2
1.0,1.9815687e-20,1.1982548e-15,7.579624e-29,1.1242479e-24,4.979264e-22,1.5084344e-14,7.086164e-17,8.2221514e-20,7.739392e-20,0,0
3.3086668e-13,4.16386e-12,1.2105563e-11,2.0895365e-07,3.5723264e-13,3.8278697e-10,1.2280534e-12,1.1546162e-15,0.99999976,3.5306577e-11,8,8
3.606119e-14,0.99973756,1.794237e-12,1.6167149e-09,3.3109376e-07,1.2066616e-11,2.723982e-08,2.6658162e-10,0.00026204725,5.6920552e-08,1,1
2.157776e-21,8.399772e-22,3.3324605e-18,1.2641743e-18,2.248598e-22,1.2339198e-18,0.0,1.0,2.1546103e-20,6.231151e-19,7,7
3.573933e-22,3.7242477e-23,2.1656684e-13,7.085281e-22,1.0,2.2128651e-16,1.3140564e-19,1.7720412e-15,9.0874596e-27,5.604599e-14,4,4
1.512551e-14,2.5816212e-11,2.6419822e-10,0.35548967,3.2457594e-14,2.775303e-10,9.364045e-11,1.6193089e-09,0.64451027,5.0839455e-10,8,3
5.4852225e-21,0.0,2.4788922e-27,5.7737813e-21,3.142836e-24,9.048806e-15,1.0,8.7299134e-23,5.3869975e-27,3.687858e-23,6,6
1.0,4.9143203e-19,5.0155955e-16,3.3666283e-25,1.573343e-20,2.510395e-16,4.4283425e-08,5.5263725e-19,5.581649e-19,3.549354e-15,0,0
1.2053419e-16,2.3637429e-12,1.0,1.9705496e-11,8.561425e-22,2.014868e-23,2.3603225e-24,8.801558e-11,1.5278029e-10,1.2412945e-25,2,2
3.6066094e-06,0.99998105,4.920845e-13,1.2549633e-11,1.4206239e-06,7.9024876e-10,1.0082493e-05,1.9197032e-07,3.6174638e-06,1.3610001e-08,1,1
1.0,3.1842559e-22,4.1215948e-16,5.3744358e-27,3.6153154e-30,1.1725379e-18,5.7563503e-18,2.9149255e-13,8.871468e-19,9.224125e-12,0,0
1.7730081e-15,9.619502e-14,1.0658353e-15,6.15259e-12,9.439118e-13,8.488979e-12,2.545027e-11,2.5488557e-18,1.0,7.892483e-14,8,8
1.2196788e-26,4.202854e-16,1.0,1.45619e-16,5.5638596e-25,1.6918802e-23,3.3131298e-26,8.013484e-18,3.676002e-24,7.70612e-23,2,2
7.2790635e-07,5.778515e-06,3.4984746e-10,8.000641e-09,5.40471e-07,0.0013011912,0.99738973,1.185686e-08,0.0013018758,2.4190059e-09,6,6
2.9770125e-21,0.0,7.196468e-31,3.6252785e-27,1.028538e-28,6.8787015e-20,1.0,2.5403836e-24,1.553713e-29,3.9493044e-29,6,6
1.0,5.8323195e-33,4.804386e-25,1.448989e-35,0.0,2.8850085e-31,6.8797305e-26,2.5752248e-25,4.5726936e-32,2.9116272e-19,0,0
3.865427e-18,8.046039e-27,1.2002217e-23,7.503876e-21,3.1761326e-19,1.0,4.0709825e-16,4.2335675e-18,1.4643954e-16,3.5938476e-17,5,5
6.6561985e-11,5.037369e-09,4.0525583e-10,3.1772833e-09,0.03774815,2.1734936e-10,1.4768094e-14,4.702488e-05,1.7461865e-08,0.96220475,9,9
3.5163177e-14,4.517616e-22,7.806633e-11,2.0081584e-11,3.9905987e-12,4.757102e-12,4.076378e-22,8.4205004e-10,5.3767097e-09,1.0,9,9
4.7106016e-14,9.335863e-18,1.00889245e-11,2.2989068e-13,6.6280936e-06,1.911118e-12,5.2006445e-21,3.5425152e-10,7.6378045e-12,0.9999933,9,9
0.0013500332,2.3372831e-05,0.009099772,0.00011361027,0.98932976,2.2440228e-05,1.2588769e-06,1.5343501e-05,9.571373e-08,4.4371056e-05,4,2
1.02945e-30,9.3016145e-32,1.4401318e-20,1.812385e-18,1.4889679e-19,0.9999949,5.096397e-06,1.1055043e-24,8.663813e-16,2.651046e-13,5,5
0.0,9.98264e-27,2.769078e-34,8.619745e-17,5.786648e-32,1.0,3.2070004e-16,0.0,1.2600044e-19,8.379942e-19,5,5
1.244934e-10,1.0,2.1222142e-16,1.5900585e-17,2.0962694e-09,2.076611e-12,3.4448552e-10,2.2614178e-12,7.927664e-11,8.760904e-12,1,1
3.3667677e-26,2.548437e-11,1.0,2.7089026e-23,1.6757291e-27,4.516968e-34,7.643609e-24,1.10770105e-16,5.834779e-29,1.4306973e-30,2,2
4.6079295e-15,3.2300876e-28,3.319828e-30,4.2163657e-28,1.4515096e-23,1.0032286e-15,1.0,6.629707e-28,1.5682317e-20,8.790729e-24,6,6
1.0552271e-17,3.493847e-06,0.6778768,7.7408444e-08,2.6932871e-20,8.680375e-11,4.1240055e-22,0.3221163,3.2777239e-06,9.623834e-26,2,7
2.8896323e-11,8.376212e-14,0.003611239,3.5114537e-14,7.852593e-21,4.7898502e-17,1.1049999e-21,0.9963888,4.585455e-10,1.0937753e-17,7,2
5.2945134e-06,0.47463453,2.7663898e-06,0.035116594,0.44076607,3.862261e-06,2.501509e-10,0.030433722,4.942289e-07,0.019036662,1,4
3.6372449e-13,1.0,8.757529e-12,6.932407e-22,2.3468323e-13,1.5666034e-11,1.7489829e-11,1.7657726e-11,8.806503e-13,2.3717325e-15,1,1
1.4299745e-26,7.594688e-18,2.3712598e-17,1.5801026e-21,1.0,1.6479688e-20,1.072275e-22,9.927425e-12,3.9798705e-21,8.188103e-11,4,4
1.0,1.1319337e-24,2.6801347e-14,5.512919e-26,2.487973e-23,9.099314e-14,7.605977e-15,5.292251e-09,1.4906286e-20,1.8161813e-09,0,0
3.3037222e-14,1.0,2.5625754e-16,2.1377017e-15,1.4140227e-09,5.119987e-15,3.954426e-12,5.1930604e-12,1.505971e-10,2.5732927e-12,1,1
7.602861e-11,1.7294689e-13,3.206639e-09,4.9325127e-14,2.1472547e-16,1.136429e-09,1.1057715e-24,1.0,6.880983e-13,2.1090003e-11,7,7
9.336583e-22,1.2978081e-16,8.1347276e-14,1.0458875e-09,8.95356e-22,1.0,3.8238588e-13,1.0665235e-21,9.28705e-14,1.8486647e-08,5,5
1.1009782e-11,7.688558e-16,2.4013697e-19,3.9124228e-11,1.7602817e-18,0.9999999,9.7320155e-15,9.650742e-18,2.6817487e-15,7.922914e-08,5,5
2.4846646e-14,2.0282432e-12,1.0,5.4543196e-14,4.62478e-16,1.0917796e-18,1.5281988e-18,4.3039377e-14,1.103474e-18,7.153687e-16,2,2
4.3313458e-10,1.3932149e-07,6.2031125e-10,4.2262634e-12,0.99725926,3.827877e-11,7.1851245e-09,0.00021864893,3.9737763e-08,0.0025219182,4,4
5.4116905e-14,8.4127295e-15,1.0759199e-11,1.3209522e-12,6.481083e-07,9.8629244e-11,2.094794e-18,1.0288329e-09,6.543565e-06,0.99999285,9,9
1.0,1.0244925e-36,8.771307e-30,0.0,0.0,1.8517367e-36,4.3958393e-32,1.6611479e-27,1.4944762e-29,1.09870895e-29,0,0
1.2918753e-17,1.1539338e-23,2.2903908e-14,5.729556e-11,4.328015e-11,4.815627e-09,9.078807e-25,4.079923e-08,1.8920096e-12,1.0,9,9
7.943585e-30,2.9067394e-11,1.0,2.4903138e-19,2.6661814e-24,3.730533e-30,1.0008785e-21,9.547651e-13,6.002772e-22,7.904031e-27,2,2
7.639383e-24,1.1972679e-15,2.9045332e-15,9.562578e-13,4.6462707e-21,5.57546e-14,7.2639306e-16,1.1515838e-26,1.0,1.880405e-18,8,8
1.114469e-19,1.980688e-14,0.0022676494,2.5231964e-11,4.2493287e-11,6.692959e-13,0.9977297,2.653856e-06,3.4151982e-12,1.3132819e-17,6,6
1.0,4.305387e-12,3.626849e-08,5.1314404e-17,6.5462474e-13,2.22862e-14,9.049528e-12,2.6429731e-08,6.121811e-10,9.317862e-12,0,0
6.3411223e-18,1.0,1.9241833e-10,2.4567018e-21,5.810147e-14,5.349958e-13,8.344487e-15,7.116607e-11,3.623484e-14,8.0017927e-16,1,1
5.091188e-10,7.8671223e-07,3.0797288e-05,1.3628722e-06,0.1594543,6.702182e-07,0.0003681721,0.84012276,5.5599187e-09,2.1047883e-05,7,7
1.0,1.0457072e-14,2.0454302e-12,3.4572867e-19,2.817457e-16,5.949008e-18,3.801323e-13,1.5745968e-10,7.550953e-10,1.7832777e-15,0,0
3.055372e-15,3.3086402e-22,1.1064165e-25,9.902902e-22,4.8709477e-18,1.7794121e-14,1.0,2.3048049e-21,4.6507087e-19,1.5633867e-21,6,6
2.7656857e-14,1.6169683e-14,6.045555e-16,0.9999503,5.848572e-14,4.8431135e-05,1.098321e-18,1.8614023e-15,1.256493e-08,1.2494801e-06,3,3
4.9678057e-29,0.0,5.2035723e-30,3.795009e-30,1.5884138e-34,2.0017113e-33,1.0,2.323927e-29,9.031963e-33,0.0,6,6
2.5786346e-08,0.00021954536,6.915666e-10,2.1109531e-07,0.99805105,1.3806329e-05,5.4715715e-12,0.0016566094,1.8915831e-06,5.693962e-05,4,4
2.0131087e-23,1.0,4.9607183e-16,1.5556548e-26,2.671253e-15,3.0451588e-13,1.0532195e-18,2.5730087e-15,1.4474982e-19,1.8228877e-15,1,1
1.0,8.432513e-12,4.6165072e-11,3.857666e-17,5.1358057e-14,1.7889185e-12,1.9928967e-10,2.4899904e-08,1.6449106e-12,7.574905e-12,0,0
5.6018017e-28,9.663015e-17,1.0,9.8408064e-14,7.1321454e-13,1.3522587e-16,1.706573e-14,3.4122875e-11,7.100424e-17,7.8249164e-13,2,2
2.3554536e-08,1.9087596e-12,4.479952e-09,1.2564064e-13,0.99999833,1.6759398e-09,8.297652e-08,1.1224652e-06,3.3660156e-12,4.8574634e-07,4,4
1.6589239e-21,1.3448547e-18,1.0,2.376103e-18,4.891629e-28,3.3791283e-36,2.1966508e-30,4.3926016e-18,3.1649597e-25,5.4691302e-30,2,2
2.7722467e-11,0.99995315,3.0356461e-05,1.6432046e-10,5.409947e-07,4.0400443e-09,5.2972142e-09,1.5184694e-05,8.019009e-07,2.0217529e-08,1,1
0.0,9.260955e-15,1.0,3.526898e-21,2.0923201e-30,4.5824113e-28,4.271082e-28,3.2272114e-17,1.5330598e-29,8.331351e-30,2,2
1.9028482e-08,1.8198115e-16,5.220223e-07,1.4378568e-10,0.9997917,7.192419e-08,4.4976932e-07,0.00020730215,4.066081e-10,1.0285143e-12,4,4
2.0346807e-22,0.0,8.993563e-25,9.747138e-15,4.6291503e-19,4.1995887e-14,1.0,1.07521485e-24,5.0692677e-36,1.9581306e-21,6,6
1.0,9.566982e-19,1.4197707e-13,3.6632986e-20,2.252238e-14,2.1548696e-16,1.8630635e-09,1.724006e-12,2.5202332e-10,2.7185559e-08,0,0
1.0,1.9738718e-29,4.6357544e-21,1.4143963e-37,3.2460755e-33,1.7667271e-25,3.4767575e-25,4.6672576e-14,3.645086e-24,2.9848306e-17,0,0
1.0,3.0014023e-29,1.3641574e-12,4.0633905e-26,1.185378e-25,6.6001315e-21,6.858828e-16,8.1576326e-21,2.6053561e-22,1.570449e-17,0,0
6.8774035e-11,1.5806508e-07,3.8516615e-07,1.4010275e-10,0.999984,1.4822722e-07,4.0787626e-07,1.3716572e-05,3.3811858e-08,1.0404308e-06,4,4
1.2054952e-21,1.0,4.0719566e-18,3.1654532e-26,6.1018076e-17,1.3089462e-11,8.968473e-20,3.1493158e-17,2.983533e-17,1.7112713e-20,1,1
1.0,9.958929e-30,1.750008e-29,0.0,0.0,1.0303332e-34,2.4370313e-24,3.6053932e-26,1.8556e-26,2.273692e-27,0,0
5.107482e-23,1.0,3.2019013e-17,6.1751392e-27,1.5070754e-16,6.947422e-13,6.3972864e-21,4.6792264e-15,2.9118397e-18,2.9797976e-20,1,1
8.68335e-30,3.5891392e-22,1.0,3.7604793e-12,4.251333e-20,1.5471851e-27,4.0154685e-11,1.4238595e-14,1.1231485e-20,6.0809583e-19,2,2
4.7395143e-12,6.086606e-09,4.0084383e-10,4.151236e-12,3.4331618e-09,5.26167e-05,0.0035666844,1.451602e-14,0.99638075,2.292014e-09,8,8
8.951381e-13,7.027883e-09,2.4419915e-09,3.2614629e-09,6.0974366e-16,8.923698e-09,2.0602517e-22,1.0,2.6108193e-10,5.6102166e-13,7,7
8.2069356e-13,2.5517715e-09,9.7771835e-09,8.2669155e-10,0.999979,9.817023e-09,7.4563584e-12,3.8058178e-07,6.1733344e-13,2.0583646e-05,4,4
7.107042e-15,1.0105985e-17,7.5652993e-13,1.1310575e-16,0.9999999,7.5032015e-14,5.933808e-15,3.7752151e-10,2.1404186e-15,1.6745415e-07,4,4
1.4083168e-16,5.534025e-21,5.026247e-15,6.8967634e-13,1.0421824e-15,1.607375e-10,1.0,8.2872555e-16,2.2803948e-11,2.527557e-16,6,6
2.8403847e-19,3.9209076e-27,8.639367e-09,1.7097405e-17,1.0,1.4864129e-12,1.6908974e-18,3.9466007e-18,3.0691845e-27,1.3210988e-14,4,4
5.2286835e-30,4.118024e-25,5.430951e-18,1.0,2.5560923e-24,2.60759e-17,1.4946375e-27,1.4247423e-18,1.5053437e-19,8.9291764e-21,3,3
6.590224e-27,1.5579031e-14,9.719733e-12,2.35014e-19,3.7240733e-25,2.7084418e-20,0.0,1.0,2.8570747e-20,1.2416862e-27,7,7
4.5388568e-17,7.092906e-11,5.951262e-12,3.9476933e-10,4.561759e-14,7.471262e-20,1.6229525e-19,2.8248763e-13,1.0,1.5881045e-12,8,8
2.6182268e-05,1.4456373e-06,0.0038249053,0.00047791214,2.5210161e-07,4.435863e-10,6.07338e-11,4.6461964e-06,0.9392197,0.056444995,8,9
8.85667e-16,9.0002e-22,4.32681e-26,6.512494e-14,1.8292746e-16,1.0,1.959163e-12,3.6544355e-20,5.228761e-16,6.115948e-11,5,5
2.6211093e-20,7.400682e-14,5.3397648e-24,2.0769782e-17,1.2058741e-18,4.384448e-11,5.549712e-13,3.6399634e-29,1.0,4.6785006e-20,8,8
0.9022713,7.072095e-10,6.6608776e-09,6.514261e-14,3.9439924e-06,1.6587992e-12,1.4320517e-06,3.7694522e-07,0.0977229,1.4171931e-09,0,8
6.583441e-34,1.6622085e-17,1.485029e-17,1.0,1.9262647e-22,3.8513043e-22,4.7374256e-27,6.936161e-15,3.8664612e-17,1.0002761e-12,3,3
1.0,1.1043867e-35,2.2648141e-24,0.0,3.7736734e-37,1.5688192e-26,1.9289731e-27,5.186707e-15,3.7225678e-25,6.24943e-20,0,0
1.0963936e-21,6.2357724e-16,3.1046557e-13,8.6434173e-17,0.99999976,4.4701413e-17,1.4142977e-16,1.8302214e-07,4.790971e-17,2.7653942e-11,4,4
3.4935592e-08,6.717174e-10,3.2362795e-09,1.77918e-06,1.633007e-06,4.4007843e-06,2.3335388e-14,0.008332316,5.3013034e-09,0.9916598,9,9
8.925474e-11,6.4711925e-12,1.5830044e-13,6.044971e-11,1.2577544e-15,0.99999976,2.3806054e-08,9.403808e-16,6.799477e-10,2.8046284e-07,5,5
5.0316864e-26,1.0677621e-34,5.092209e-31,1.4923168e-22,3.4860177e-23,1.0,1.4925852e-21,4.517006e-25,1.29304865e-17,2.40063e-25,5,5
6.987756e-17,4.0710943e-22,9.395211e-15,3.0612114e-11,1.2679087e-09,1.5359988e-10,5.4576244e-23,1.7101866e-14,2.0599904e-09,1.0,9,9
3.0099688e-13,2.305058e-15,2.9317483e-24,4.7641474e-16,5.823425e-11,4.0898656e-15,7.587919e-16,1.997132e-21,1.0,1.7088163e-15,8,8
0.0,1.065696e-32,7.76328e-36,1.569692e-20,2.4621978e-30,1.0,2.8460056e-17,0.0,1.2700262e-28,1.4230809e-17,5,5
2.7466516e-32,1.1050216e-15,1.0,5.610473e-17,7.4999294e-28,3.5298895e-34,6.019851e-31,8.789063e-14,2.645006e-19,2.4565206e-31,2,2
2.4821998e-13,0.9999989,8.8384966e-10,5.0272546e-09,2.72754e-07,1.402167e-12,1.3386464e-08,6.339249e-08,6.6914424e-07,3.2448658e-10,1,1
1.0,4.5191684e-29,2.2217613e-14,2.067538e-26,6.120956e-22,4.733797e-26,6.4414606e-14,6.5752395e-25,7.1738334e-22,2.0061279e-20,0,0
1.262164e-12,6.074034e-09,1.3124206e-08,2.447226e-14,4.9256402e-14,6.0694586e-13,3.177638e-10,5.5084335e-14,1.0,5.028239e-16,8,8
1.1638055e-15,7.21169e-13,6.5936436e-12,7.4571055e-10,1.1751195e-14,3.3941264e-14,2.3060267e-14,4.27155e-15,1.0,4.4782196e-15,8,8
2.2246605e-26,4.5622673e-27,1.0688309e-24,8.931002e-16,3.1504028e-13,3.7497654e-11,2.1700221e-07,2.1775609e-23,0.99999976,3.7242593e-24,8,8
4.0198814e-19,6.9324577e-15,4.4729273e-15,5.874603e-13,4.0729706e-16,2.083728e-13,9.182333e-15,4.929018e-20,1.0,1.4865722e-15,8,8
7.9105843e-25,0.0,5.627675e-28,2.10521e-30,2.031611e-28,6.3994388e-27,1.0,1.6818761e-28,6.4614e-35,1.5098878e-33,6,6
6.0266115e-15,3.4535703e-06,1.2191648e-08,6.557759e-13,8.854141e-12,1.7328418e-12,2.775084e-20,0.99999654,5.7766704e-13,1.311509e-10,7,7
5.3711855e-24,3.2502737e-27,8.714553e-28,4.1257855e-13,5.490104e-27,1.0,1.4907161e-17,1.5018884e-37,3.2034329e-22,7.100268e-15,5,5
1.285651e-10,1.0,2.137717e-12,5.0496597e-13,5.9252545e-09,2.6990375e-11,1.3906108e-10,8.070131e-10,1.9237367e-09,5.6631394e-11,1,1
5.333488e-19,7.1621247e-16,9.269503e-16,1.9941139e-17,2.8685497e-22,3.9924185e-27,8.0727203e-28,2.8917634e-23,1.0,2.6906314e-24,8,8
0.9999999,1.9084806e-14,1.08177695e-16,8.671497e-23,1.7872724e-18,1.1834354e-17,8.1154425e-08,4.2819417e-15,2.3625378e-13,8.215547e-17,0,0
2.2155258e-09,0.0009578931,3.3968823e-05,0.00017053912,1.500966e-08,2.1758556e-08,8.69719e-12,0.9985441,0.00029338122,1.7436017e-10,7,7
3.3708406e-19,1.0,2.5779014e-15,1.6855671e-23,3.9794948e-19,2.2219074e-16,2.6189978e-22,3.1218426e-16,1.1170744e-13,2.568884e-27,1,1
1.3532805e-08,4.0597537e-16,3.5262963e-11,1.8712112e-09,2.862737e-12,0.99901986,0.0009801732,2.4021815e-14,2.161467e-13,6.5620234e-09,5,5
3.245216e-10,8.130747e-24,1.0546736e-13,7.132874e-11,1.2566235e-14,2.3316422e-15,1.0,2.0154394e-13,4.6186843e-14,9.052241e-19,6,6
2.7510058e-07,0.0005743793,2.1003938e-08,1.5218985e-06,0.0008236774,1.975626e-05,1.0219177e-12,0.015187929,6.476157e-06,0.983386,9,9
3.9773215e-28,1.24492905e-14,1.7097649e-19,2.3698257e-10,8.61646e-24,1.0,2.4687665e-12,6.9406575e-31,7.39073e-12,9.781919e-13,5,5
6.903689e-15,1.8482734e-07,0.9999995,7.438004e-08,1.9235577e-11,8.549765e-08,1.7155664e-07,5.842634e-08,1.3769607e-12,2.8607308e-10,2,2
1.0,8.1994217e-25,5.759758e-17,3.125151e-26,4.574408e-30,1.3659685e-21,9.101388e-16,2.9610655e-21,3.5256622e-20,5.528782e-17,0,0
5.2014074e-12,1.1466117e-13,1.272094e-17,2.3148736e-12,1.8601765e-13,1.0723828e-08,1.0,1.0396253e-15,2.8637919e-12,1.622664e-16,6,6
0.12106545,0.00019933419,0.23610085,3.0331723e-05,1.9587871e-07,1.3031447e-05,0.0012788218,5.857707e-08,0.64114296,0.00016899632,8,8
2.6560275e-26,2.5252498e-19,6.48207e-18,1.0,3.2232848e-18,4.1620102e-16,1.69336e-29,1.1231556e-15,1.2101931e-09,1.1794286e-10,3,3
1.6667146e-15,2.829101e-05,0.0010087682,0.000306936,1.3523915e-10,1.3458792e-09,1.6042707e-15,0.9986559,2.771156e-10,1.0479183e-12,7,7
6.44519e-13,1.6919121e-13,6.3950814e-13,2.6308842e-11,2.713525e-13,0.044880763,0.95511925,3.7612313e-17,2.1192667e-08,6.5156445e-09,6,5
4.331865e-13,2.7602172e-12,3.4606921e-06,1.8681927e-10,0.9999956,1.7794395e-07,2.6759947e-11,3.2818573e-07,2.294689e-13,4.460636e-07,4,4
0.00022331138,0.99968517,3.9609116e-15,9.046117e-18,5.104866e-10,3.3684694e-11,3.9082256e-06,5.762332e-12,8.7539105e-05,8.411428e-14,1,1
0.94945097,6.893506e-10,2.1770853e-12,1.1224712e-15,2.5844558e-08,5.6633315e-10,0.05054906,1.1189009e-09,1.797183e-08,1.5071454e-09,0,0
7.4400257e-13,2.8211064e-12,2.5559035e-10,2.2713312e-13,0.99999917,2.754375e-11,5.6990473e-10,5.8049346e-07,4.7501125e-10,2.6966455e-07,4,4
1.7814347e-11,0.9999844,1.6885008e-16,3.5970876e-11,1.5471547e-05,5.765046e-12,3.667399e-10,2.613595e-09,7.5584374e-08,8.341566e-09,1,1
6.367084e-16,2.0127303e-16,7.266963e-19,1.4949365e-11,0.0004812381,8.2345216e-14,1.667511e-24,7.1160355e-10,9.850779e-16,0.99951875,9,9
5.5063785e-20,9.366599e-19,2.2862492e-10,1.0,1.8291271e-17,1.5507755e-11,8.4945814e-20,1.7248898e-13,6.0028342e-09,1.4733906e-10,3,3
7.541673e-12,0.99999964,1.1332696e-14,2.4272537e-11,2.2278705e-07,4.803818e-13,1.7128207e-10,3.6374154e-10,1.2955113e-07,2.3897255e-09,1,1
4.0185096e-14,3.1176933e-07,4.0792734e-09,3.506301e-08,2.8507339e-15,1.7918762e-07,1.9078643e-22,0.9999995,3.6844936e-09,2.3249954e-13,7,7
3.940431e-11,1.10300434e-07,1.2957548e-07,1.5637239e-09,1.954394e-11,9.764932e-10,5.328117e-08,2.5957311e-12,0.99999976,8.272789e-12,8,8
6.316566e-13,7.841225e-16,1.0022228e-16,2.4143583e-09,5.905329e-18,0.9999702,2.0626803e-06,1.1789782e-20,2.7794424e-05,1.3481136e-16,5,5
0.99999964,1.8888592e-14,8.990999e-11,1.4945347e-19,6.1060206e-13,2.4669354e-15,3.6313833e-07,4.916593e-13,1.4932642e-11,1.4558266e-11,0,0
1.8393591e-10,0.9999939,7.660525e-12,6.930976e-11,5.839199e-06,5.4823875e-13,1.0904721e-07,1.653053e-08,1.2754418e-07,1.3691299e-09,1,1
1.0501013e-18,2.552073e-11,2.6150393e-09,0.99997616,7.914827e-19,3.5744112e-12,6.1137373e-15,2.8939603e-13,2.3771907e-05,4.6209763e-08,3,3
6.9411946e-13,7.022841e-13,1.1609278e-05,8.346776e-15,0.9999882,1.39893375e-11,2.2392302e-07,1.772466e-08,1.8979327e-16,5.4646276e-10,4,4
2.236558e-25,1.0241192e-25,2.6900894e-15,1.6773126e-11,8.7332035e-17,1.0,4.8738397e-10,8.949876e-21,1.2589871e-17,7.665853e-11,5,5
1.265439e-32,5.0737364e-10,1.0,4.9250803e-24,9.904919e-19,2.6468577e-23,4.5367995e-16,5.1306234e-15,5.5433527e-25,2.7579508e-23,2,2
7.9928414e-14,1.2235772e-13,1.0986715e-12,6.3619505e-12,6.874831e-06,1.1577654e-14,1.35179295e-17,1.5177555e-06,4.1854403e-10,0.99999166,9,9
1.2533057e-37,4.6723494e-34,2.5686486e-27,3.3247463e-22,1.6935354e-28,1.0,9.51488e-12,3.0582926e-34,6.7286476e-26,3.1236023e-18,5,5
